rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_ply
True,2017-09-02 11:00:00.000000000,2017-09-02 11:00:00.000000000,51,resign,white,7+10,1919,2021,D25,Queen's Gambit Accepted: Normal Variation,7
True,2017-09-02 11:00:00.000000000,2017-09-02 11:00:00.000000000,40,mate,black,7+10,2036,1882,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4
True,2017-09-02 11:00:00.000000000,2017-09-02 11:00:00.000000000,62,mate,black,7+10,2045,2024,A45,Trompowsky Attack: Classical Defense |  Big Center Variation,5
True,2017-09-01 23:53:20.000000000,2017-09-01 23:53:20.000000000,133,resign,white,7+10,1816,2041,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
True,2017-09-01 23:53:20.000000000,2017-09-01 23:53:20.000000000,96,resign,black,7+10,2058,1798,A28,English Opening: King's English Variation |  Four Knights Variation |  Quiet Line #3,7
True,2017-09-01 23:53:20.000000000,2017-09-01 23:53:20.000000000,46,resign,black,7+10,1802,2054,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
True,2017-09-01 23:53:20.000000000,2017-09-01 23:53:20.000000000,35,resign,white,7+10,2050,1807,A21,English Opening: King's English Variation |  Reversed Sicilian,3
True,2017-09-01 23:53:20.000000000,2017-09-01 23:53:20.000000000,82,resign,black,7+10,2025,2040,B01,Scandinavian Defense: Portuguese Variation,6
True,2017-09-01 18:20:00.000000000,2017-09-01 18:20:00.000000000,140,resign,white,7+10,2032,1961,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,3
True,2017-09-01 18:20:00.000000000,2017-09-01 18:20:00.000000000,40,resign,black,7+10,1838,2026,A00,Polish Opening,1
True,2017-09-01 18:20:00.000000000,2017-09-01 18:20:00.000000000,39,resign,white,7+10,2021,1844,A22,English Opening: Carls-Bremen System,5
True,2017-09-01 18:20:00.000000000,2017-09-01 18:20:00.000000000,45,resign,white,7+10,2116,2029,A45,Trompowsky Attack: Classical Defense |  Big Center Variation,5
True,2017-09-01 18:20:00.000000000,2017-09-01 18:20:00.000000000,148,mate,black,7+10,2044,1867,A34,English Opening: Symmetrical Variation |  Fianchetto Variation,5
True,2017-09-01 18:20:00.000000000,2017-09-01 18:20:00.000000000,30,resign,black,7+10,1919,2037,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
True,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000,73,resign,white,7+10,2028,1981,A30,English Opening: Symmetrical Variation,2
True,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000,28,resign,white,7+10,2018,1988,A23,English Opening: King's English Variation |  Two Knights Variation |  Keres Variation,6
True,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000,43,resign,white,7+10,2013,1823,A84,Dutch Defense: Rubinstein Variation,5
True,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000,20,resign,black,7+10,1829,2008,B01,Scandinavian Defense: Portuguese Variation,6
True,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000,31,resign,black,7+10,2039,1996,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
True,2017-09-01 15:33:20.000000000,2017-09-01 15:33:20.000000000,106,resign,white,7+10,1984,2052,A36,English Opening: Symmetrical Variation |  Botvinnik System Reversed,10
True,2017-09-01 12:46:40.000000000,2017-09-01 12:46:40.000000000,65,outoftime,white,7+10,1813,1999,B01,Scandinavian Defense,2
True,2017-09-01 12:46:40.000000000,2017-09-01 12:46:40.000000000,21,resign,white,7+10,1989,1987,A10,English Opening: Anglo-Lithuanian Variation,2
True,2017-09-01 12:46:40.000000000,2017-09-01 12:46:40.000000000,118,outoftime,black,7+15,1907,1981,B01,Scandinavian Defense: Portuguese Variation,6
True,2017-09-01 12:46:40.000000000,2017-09-01 12:46:40.000000000,19,resign,white,7+15,1903,1985,B01,Scandinavian Defense: Modern Variation #2,4
True,2017-09-01 04:26:40.000000000,2017-09-01 04:26:40.000000000,69,resign,white,7+15,1979,1800,E20,Nimzo-Indian Defense,6
True,2017-09-01 01:40:00.000000000,2017-09-01 04:26:40.000000000,94,resign,black,7+15,1991,1932,D10,Slav Defense,4
True,2017-09-01 01:40:00.000000000,2017-09-01 01:40:00.000000000,87,resign,white,7+15,1920,2004,B01,Scandinavian Defense: Modern Variation #2,4
True,2017-09-01 01:40:00.000000000,2017-09-01 01:40:00.000000000,60,resign,black,7+15,2041,1992,B01,Scandinavian Defense: Icelandic-Palme Gambit,6
True,2017-08-31 14:33:20.000000000,2017-08-31 14:33:20.000000000,36,resign,black,7+15,2004,1967,A22,English Opening: King's English Variation |  Two Knights Variation,4
True,2017-08-31 11:46:40.000000000,2017-08-31 11:46:40.000000000,132,resign,black,7+15,1916,1996,B01,Scandinavian Defense,2
True,2017-08-31 09:00:00.000000000,2017-08-31 09:00:00.000000000,68,mate,black,7+15,1996,2132,A10,English Opening: Jaenisch Gambit,2
True,2017-08-31 03:26:40.000000000,2017-08-31 03:26:40.000000000,25,resign,white,7+15,2176,2001,A15,English Opening: Anglo-Indian Defense |  Scandinavian Defense |  Exchange Variation,6
True,2017-08-31 00:40:00.000000000,2017-08-31 00:40:00.000000000,65,resign,white,7+15,2039,2011,A22,English Opening: Carls-Bremen System,5
True,2017-08-30 19:06:40.000000000,2017-08-30 19:06:40.000000000,60,outoftime,black,7+15,2017,2167,A15,English Opening: Anglo-Indian Defense |  Scandinavian Defense |  Exchange Variation,6
True,2017-08-30 13:33:20.000000000,2017-08-30 16:20:00.000000000,120,resign,black,7+15,1900,2010,A00,Van't Kruijs Opening,1
True,2017-08-30 10:46:40.000000000,2017-08-30 10:46:40.000000000,78,outoftime,black,7+15,2031,2086,A10,English Opening: Anglo-Scandinavian Defense,2
True,2017-08-30 10:46:40.000000000,2017-08-30 10:46:40.000000000,24,resign,black,7+15,1901,2024,B01,Scandinavian Defense,2
True,2017-08-30 02:26:40.000000000,2017-08-30 02:26:40.000000000,61,resign,white,7+15,1929,2037,B01,Scandinavian Defense: Modern Variation #2,4
True,2017-08-30 02:26:40.000000000,2017-08-30 02:26:40.000000000,55,resign,white,7+15,2030,1937,A36,English Opening: Symmetrical Variation |  Fianchetto Variation,5
True,2017-08-29 23:40:00.000000000,2017-08-30 02:26:40.000000000,86,resign,black,7+14,2017,2020,B01,Scandinavian Defense: Modern Variation #2,4
True,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000,34,outoftime,black,7+14,2030,2036,E90,King's Indian Defense: Normal Variation |  Rare Defenses,9
True,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000,58,mate,black,10+10,2000,2020,A46,Torre Attack: Classical Defense |  Nimzowitsch Variation,6
True,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000,67,resign,white,7+14,2011,1978,A21,English Opening: King's English Variation |  Reversed Sicilian,3
True,2017-08-29 15:20:00.000000000,2017-08-29 15:20:00.000000000,44,resign,black,7+14,1912,2003,A00,Mieses Opening: Reversed Rat,2
True,2017-08-29 09:46:40.000000000,2017-08-29 09:46:40.000000000,75,resign,white,7+14,1993,1996,E71,King's Indian Defense: Makogonov Variation,9
True,2017-08-28 22:40:00.000000000,2017-08-28 22:40:00.000000000,118,draw,draw,7+14,2111,1981,B01,Scandinavian Defense: Portuguese Variation,6
True,2017-08-28 19:53:20.000000000,2017-08-28 19:53:20.000000000,60,resign,black,7+14,1994,1917,A22,English Opening: Carls-Bremen System,5
True,2015-06-10 23:46:40.000000000,2015-06-10 23:46:40.000000000,67,outoftime,white,5+12,2028,1971,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
True,2015-06-10 23:46:40.000000000,2015-06-10 23:46:40.000000000,54,resign,black,5+12,1997,1500,A82,Dutch Defense: Staunton Gambit Accepted,4
True,2015-09-05 16:20:00.000000000,2015-09-05 16:20:00.000000000,17,mate,white,8+8,1682,1396,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11
True,2015-09-03 17:06:40.000000000,2015-09-03 17:06:40.000000000,19,resign,white,15+0,1861,1398,A84,Dutch Defense: Normal Variation,4
False,2015-09-03 14:20:00.000000000,2015-09-03 14:20:00.000000000,96,resign,black,5+8,1788,1399,C42,Petrov's Defense #2,5
True,2015-09-03 11:33:20.000000000,2015-09-03 11:33:20.000000000,107,mate,white,10+10,1776,1401,B90,Sicilian Defense: Najdorf Variation,10
False,2015-08-28 11:06:40.000000000,2015-08-28 13:53:20.000000000,16,resign,black,8+4,1401,1603,C42,Russian Game: Damiano Variation,6
False,2015-08-28 11:06:40.000000000,2015-08-28 13:53:20.000000000,2,resign,black,15+5,1401,1612,B07,Pirc Defense #4,2
True,2015-08-28 11:06:40.000000000,2015-08-28 11:06:40.000000000,135,mate,white,10+0,1706,1405,B20,Sicilian Defense: Bowdler Attack,3
True,2015-08-28 11:06:40.000000000,2015-08-28 11:06:40.000000000,72,mate,black,90+0,1418,1421,C00,French Defense: Normal Variation,3
True,2015-08-28 08:20:00.000000000,2015-08-28 11:06:40.000000000,53,mate,white,90+0,1408,1432,A00,Van't Kruijs Opening,1
True,2015-08-28 08:20:00.000000000,2015-08-28 08:20:00.000000000,29,resign,white,25+10,1420,1591,C45,Scotch Game,7
True,2015-08-28 05:33:20.000000000,2015-08-28 08:20:00.000000000,52,mate,black,5+8,1430,1805,C45,Scotch Game: Classical Variation,8
True,2015-08-28 05:33:20.000000000,2015-08-28 05:33:20.000000000,53,resign,white,7+5,2022,1431,B90,Sicilian Defense: Najdorf Variation |  English Attack,11
True,2015-08-28 05:33:20.000000000,2015-08-28 05:33:20.000000000,65,mate,white,12+8,1551,1440,B84,Sicilian Defense: Scheveningen Variation |  Classical Variation,12
True,2015-08-28 05:33:20.000000000,2015-08-28 05:33:20.000000000,65,mate,white,12+0,1640,1447,B33,Sicilian Defense: Lasker-Pelikan Variation |  Retreat Variation,11
True,2015-08-27 15:40:00.000000000,2015-08-27 15:40:00.000000000,69,mate,white,8+8,1783,1450,B50,Sicilian Defense,4
True,2015-08-27 15:40:00.000000000,2015-08-27 15:40:00.000000000,47,mate,white,30+0,1428,1666,B80,Sicilian Defense: Scheveningen Variation |  Vitolins Variation,11
True,2015-08-27 15:40:00.000000000,2015-08-27 15:40:00.000000000,37,resign,white,20+0,1776,1432,B93,Sicilian Defense: Najdorf Variation |  Amsterdam Variation,11
True,2015-08-27 15:40:00.000000000,2015-08-27 15:40:00.000000000,120,mate,black,20+0,1629,1410,B50,Sicilian Defense,4
True,2015-07-26 00:20:00.000000000,2015-07-26 00:20:00.000000000,62,mate,black,1+25,1450,1392,A40,Queen's Pawn,1
True,2015-07-22 01:53:20.000000000,2015-07-22 01:53:20.000000000,65,resign,white,8+0,1482,1460,C24,Bishop's Opening: Berlin Defense,4
True,2015-07-20 19:20:00.000000000,2015-07-20 22:06:40.000000000,52,mate,black,20+0,1442,1449,C50,Italian Game: Giuoco Pianissimo,7
True,2015-07-19 18:20:00.000000000,2015-07-19 18:20:00.000000000,52,mate,black,5+8,1533,1435,C50,Giuoco Piano,6
True,2015-07-07 17:26:40.000000000,2015-07-07 17:26:40.000000000,57,mate,white,11+3,1500,1442,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
True,2015-07-06 22:00:00.000000000,2015-07-06 22:00:00.000000000,95,resign,black,5+20,1450,1532,A40,Horwitz Defense,2
True,2015-07-06 16:26:40.000000000,2015-07-06 16:26:40.000000000,13,resign,white,120+0,1623,1456,C50,Italian Game: Giuoco Pianissimo |  Normal,8
True,2015-07-06 05:20:00.000000000,2015-07-06 05:20:00.000000000,153,mate,white,10+8,1541,1465,C45,Scotch Game: Schmidt Variation,8
True,2015-07-06 05:20:00.000000000,2015-07-06 05:20:00.000000000,89,resign,white,0+12,1655,1470,C21,King's Pawn Game: Beyer Gambit,4
True,2015-07-06 05:20:00.000000000,2015-07-06 05:20:00.000000000,58,resign,black,10+0,1480,1533,A40,Modern Defense,2
True,2015-07-06 02:33:20.000000000,2015-07-06 02:33:20.000000000,30,resign,white,10+0,1311,1495,D08,Queen's Gambit Refused: Albin Countergambit,4
True,2015-07-05 23:46:40.000000000,2015-07-06 02:33:20.000000000,73,resign,white,60+0,1485,1474,D00,Queen's Pawn Game: Mason Attack,3
True,2015-07-05 23:46:40.000000000,2015-07-05 23:46:40.000000000,47,resign,white,8+0,1479,1496,C20,Bishop's Opening: Boi Variation,4
True,2015-07-05 23:46:40.000000000,2015-07-05 23:46:40.000000000,63,resign,white,8+0,1485,1490,A40,Horwitz Defense,2
True,2015-07-05 23:46:40.000000000,2015-07-05 23:46:40.000000000,16,resign,black,15+0,1479,1573,A40,Modern Defense,2
True,2015-07-05 21:00:00.000000000,2015-07-05 21:00:00.000000000,4,outoftime,black,5+8,1543,1466,C44,King's Knight Opening: Normal Variation,4
True,2015-07-05 21:00:00.000000000,2015-07-05 21:00:00.000000000,76,mate,black,10+0,1478,1461,D00,Queen's Pawn Game: Mason Attack,3
True,2015-07-05 18:13:20.000000000,2015-07-05 18:13:20.000000000,58,mate,black,17+0,1488,1490,D00,Queen's Pawn Game: Mason Attack,3
True,2015-07-05 18:13:20.000000000,2015-07-05 18:13:20.000000000,78,resign,black,17+13,1560,1475,D05,Colle System,6
True,2015-07-05 04:20:00.000000000,2015-07-05 04:20:00.000000000,56,resign,white,30+8,1477,1483,C50,Four Knights Game: Italian Variation,8
True,2015-07-05 04:20:00.000000000,2015-07-05 04:20:00.000000000,58,mate,black,11+8,1492,1553,A45,Indian Game,2
True,2015-07-05 01:33:20.000000000,2015-07-05 01:33:20.000000000,76,outoftime,black,5+5,1551,1479,D06,Queen's Gambit Refused: Chigorin Defense |  Lazard Gambit,6
True,2015-07-05 01:33:20.000000000,2015-07-05 01:33:20.000000000,116,draw,draw,10+10,1603,1475,C44,Ponziani Opening: Jaenisch Counterattack,6
True,2015-07-05 01:33:20.000000000,2015-07-05 01:33:20.000000000,21,mate,white,5+15,1500,1482,B20,Sicilian Defense: Bowdler Attack,3
True,2015-07-04 22:46:40.000000000,2015-07-05 01:33:20.000000000,74,outoftime,black,18+0,1485,1471,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
True,2015-07-04 20:00:00.000000000,2015-07-04 22:46:40.000000000,128,draw,draw,6+6,1469,1524,D00,Queen's Pawn Game: Mason Attack,3
True,2015-07-04 20:00:00.000000000,2015-07-04 20:00:00.000000000,20,draw,draw,6+5,1376,1472,C50,Four Knights Game: Italian Variation,8
True,2015-07-04 20:00:00.000000000,2015-07-04 20:00:00.000000000,45,resign,white,15+0,1492,1483,B54,Sicilian Defense #2,6
True,2015-07-04 20:00:00.000000000,2015-07-04 20:00:00.000000000,67,mate,white,10+0,1499,1493,B50,Sicilian Defense,4
True,2015-07-04 20:00:00.000000000,2015-07-04 20:00:00.000000000,49,mate,white,8+0,1482,1483,D00,Queen's Pawn Game: Mason Attack,3
True,2015-07-04 20:00:00.000000000,2015-07-04 20:00:00.000000000,52,resign,white,10+0,1468,1592,D00,Queen's Pawn Game: Mason Attack,3
True,2015-07-04 17:13:20.000000000,2015-07-04 17:13:20.000000000,79,mate,white,16+8,1457,1446,D00,Queen's Pawn Game: Mason Attack,3
True,2015-07-04 17:13:20.000000000,2015-07-04 17:13:20.000000000,45,resign,white,15+8,1449,1377,A40,Horwitz Defense,2
True,2015-07-04 17:13:20.000000000,2015-07-04 17:13:20.000000000,70,mate,black,6+6,1458,1521,A40,Horwitz Defense,2
False,2015-03-29 14:40:00.000000000,2015-03-29 14:40:00.000000000,40,resign,black,5+8,1500,1500,C42,Russian Game: Urusov Gambit,5
True,2017-09-03 14:46:40.000000000,2017-09-03 17:33:20.000000000,36,resign,white,15+15,1002,1412,B80,Sicilian Defense: Scheveningen Variation,10
True,2017-08-30 16:20:00.000000000,2017-08-30 16:20:00.000000000,36,resign,black,15+15,1461,1402,D00,Blackmar-Diemer Gambit Declined |  Lamb Defense,8
True,2017-08-29 23:40:00.000000000,2017-08-29 23:40:00.000000000,62,mate,black,15+15,1256,1395,B50,Sicilian Defense,4
True,2017-08-28 22:40:00.000000000,2017-08-28 22:40:00.000000000,44,resign,black,15+15,1370,1372,D04,Queen's Pawn Game: Colle System,5
True,2017-08-28 14:20:00.000000000,2017-08-28 14:20:00.000000000,37,resign,white,15+15,1325,1375,A48,London System,5
True,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000,96,draw,draw,15+15,1204,1379,B23,Sicilian Defense: Closed Variation,3
True,2017-08-28 03:13:20.000000000,2017-08-28 03:13:20.000000000,27,resign,white,15+15,1429,1389,B21,Sicilian Defense: Smith-Morra Gambit,5
True,2017-08-27 16:06:40.000000000,2017-08-27 16:06:40.000000000,97,mate,white,15+15,1470,1397,B20,Sicilian Defense: Bowdler Attack,3
True,2017-08-26 17:53:20.000000000,2017-08-26 17:53:20.000000000,75,mate,white,30+15,1386,1397,C60,Ruy Lopez: Cozio Defense,6
True,2017-08-26 15:06:40.000000000,2017-08-26 15:06:40.000000000,16,resign,black,15+15,1393,1539,C55,Italian Game: Anti-Fried Liver Defense,6
True,2017-08-26 15:06:40.000000000,2017-08-26 15:06:40.000000000,47,mate,white,15+15,1532,1400,B07,Pirc Defense #3,6
True,2017-08-26 15:06:40.000000000,2017-08-26 15:06:40.000000000,63,mate,white,15+15,1470,1409,B50,Sicilian Defense,4
True,2017-08-25 19:40:00.000000000,2017-08-25 19:40:00.000000000,121,mate,white,10+10,1524,1416,B29,Sicilian Defense: Nimzowitsch Variation |  Advance Variation,5
True,2017-08-25 16:53:20.000000000,2017-08-25 19:40:00.000000000,63,mate,white,15+15,1445,1426,A45,Indian Game,2
True,2017-08-24 18:40:00.000000000,2017-08-24 18:40:00.000000000,77,mate,white,15+15,1416,1438,B54,Sicilian Defense #2,6
True,2017-08-23 23:13:20.000000000,2017-08-23 23:13:20.000000000,72,draw,draw,15+15,1359,1440,B21,Sicilian Defense: Smith-Morra Gambit #2,3
True,2017-08-20 17:26:40.000000000,2017-08-20 17:26:40.000000000,65,resign,black,15+15,1413,1430,B28,Sicilian Defense: O'Kelly Variation,4
True,2017-08-18 21:00:00.000000000,2017-08-18 23:46:40.000000000,58,mate,black,15+15,1094,1427,B02,Alekhine Defense: Normal Variation,4
True,2017-08-17 17:13:20.000000000,2017-08-17 17:13:20.000000000,79,resign,black,15+15,1269,1421,B54,Sicilian Defense,5
True,2017-08-15 04:06:40.000000000,2017-08-15 04:06:40.000000000,59,mate,white,15+15,1341,1434,B51,Sicilian Defense: Canal-Sokolsky Attack,5
True,2017-08-13 16:00:00.000000000,2017-08-13 16:00:00.000000000,88,resign,black,15+15,1250,1428,A06,Reti Opening,2
True,2017-08-12 17:46:40.000000000,2017-08-12 17:46:40.000000000,62,resign,black,15+15,1417,1417,B20,Sicilian Defense,2
True,2017-08-10 15:46:40.000000000,2017-08-10 15:46:40.000000000,94,draw,draw,15+15,1404,1418,B20,Sicilian Defense: Bowdler Attack,3
True,2017-08-09 17:33:20.000000000,2017-08-09 17:33:20.000000000,16,resign,black,15+15,1397,1407,B51,Sicilian Defense: Canal-Sokolsky Attack,5
True,2017-08-07 18:20:00.000000000,2017-08-07 18:20:00.000000000,86,draw,draw,15+15,1463,1405,A45,Trompowsky Attack,3
True,2017-08-07 01:40:00.000000000,2017-08-07 01:40:00.000000000,44,resign,black,15+8,1300,1397,B40,Sicilian Defense: Marshall Counterattack,6
True,2017-08-06 22:53:20.000000000,2017-08-07 01:40:00.000000000,56,draw,draw,15+8,1401,1296,B20,Sicilian Defense: Bowdler Attack,3
True,2017-08-06 22:53:20.000000000,2017-08-06 22:53:20.000000000,27,resign,white,15+15,1319,1414,C20,King's Pawn Game: Macleod Attack,3
True,2017-08-06 17:20:00.000000000,2017-08-06 17:20:00.000000000,79,resign,white,15+15,1541,1422,B30,Sicilian Defense: Old Sicilian,4
True,2017-08-03 11:33:20.000000000,2017-08-03 14:20:00.000000000,55,mate,white,15+15,1419,1074,C40,King's Pawn Game: Damiano Defense,4
True,2017-08-03 11:33:20.000000000,2017-08-03 11:33:20.000000000,26,mate,black,15+15,1081,1416,A45,Paleface Attack,3
True,2017-07-31 16:53:20.000000000,2017-07-31 16:53:20.000000000,42,resign,black,15+15,1498,1391,A00,Van't Kruijs Opening,1
True,2017-07-30 18:40:00.000000000,2017-07-30 18:40:00.000000000,85,mate,white,15+15,1534,1397,B22,Sicilian Defense: Alapin Variation,3
True,2017-07-29 17:40:00.000000000,2017-07-29 17:40:00.000000000,46,mate,black,10+15,1417,1386,B20,Sicilian Defense: Bowdler Attack,3
True,2017-07-29 17:40:00.000000000,2017-07-29 17:40:00.000000000,25,resign,white,15+15,1511,1393,B33,Sicilian Defense: Lasker-Pelikan Variation,10
True,2017-07-29 17:40:00.000000000,2017-07-29 17:40:00.000000000,39,mate,white,15+15,1405,1403,A20,English Opening: King's English Variation,2
True,2017-07-28 19:26:40.000000000,2017-07-28 19:26:40.000000000,84,mate,black,15+15,1319,1395,B20,Sicilian Defense,2
True,2017-07-27 15:40:00.000000000,2017-07-27 18:26:40.000000000,56,resign,black,15+15,1434,1383,A45,Indian Game,2
